
line,tech_id,stop_name,stop_delay,schedule_stop_departure_time,timestamp
R2,28379,Bellvitge,NA,22-07-2022 19:21:00,NA
R2,28379,El Prat de Llobregat,NA,22-07-2022 19:26:00,NA
R2,28379,Viladecans,NA,22-07-2022 19:31:00,NA
R2,28379,Gavà,NA,22-07-2022 19:34:00,NA
R2,28379,Castelldefels,NA,22-07-2022 19:38:00,NA
R2,28379,Platja de Castelldefels,NA,22-07-2022 19:41:00,NA
R2,28379,Garraf,NA,22-07-2022 19:46:00,NA
R2,28379,Sitges,NA,22-07-2022 19:53:00,NA
R2,28379,Vilanova i la Geltrú,NA,22-07-2022 19:59:00,NA
R11,15820,Colera,NA,22-07-2022 19:09:00,NA
R11,15820,Llançà,NA,22-07-2022 19:14:00,NA
R11,15820,Vilajuïga,NA,22-07-2022 19:20:00,NA
R11,15820,Figueres,NA,22-07-2022 19:29:00,NA
R11,15820,Vilamalla,NA,22-07-2022 19:33:00,NA
R11,15820,Sant Miquel de Fluvià,NA,22-07-2022 19:37:00,NA
R11,15820,Camallera,NA,22-07-2022 19:43:00,NA
R11,15820,Sant Jordi Desvalls,NA,22-07-2022 19:48:00,NA
R11,15820,Flaçà,NA,22-07-2022 19:52:00,NA
R11,15820,Bordils-Juià,NA,22-07-2022 19:56:00,NA
R11,15820,Celrà,NA,22-07-2022 20:00:00,NA
R11,15820,Girona,NA,22-07-2022 20:09:00,NA
R11,15820,Fornells de la Selva,NA,22-07-2022 20:15:00,NA
R11,15820,Riudellots,NA,22-07-2022 20:19:00,NA
R11,15820,Caldes de Malavella,NA,22-07-2022 20:24:00,NA
R11,15820,Sils,NA,22-07-2022 20:29:00,NA
R11,15820,Maçanet-Massanes,NA,22-07-2022 20:35:00,NA
R11,15820,Hostalric,NA,22-07-2022 20:39:00,NA
R11,15820,Riells i Viabrea-Breda,NA,22-07-2022 20:44:00,NA
R11,15820,Gualba,NA,22-07-2022 20:47:00,NA
R11,15820,Sant Celoni,NA,22-07-2022 20:52:00,NA
R11,15820,Granollers Centre,NA,22-07-2022 21:08:00,NA
R11,15820,Barcelona-Sant Andreu Comtal,NA,22-07-2022 21:25:00,NA
R11,15820,Barcelona-El Clot-Aragó,NA,22-07-2022 21:30:00,NA
R11,15820,Barcelona-Passeig de Gràcia,NA,22-07-2022 21:35:00,NA
R11,15820,Barcelona-Sants,NA,22-07-2022 21:40:00,NA
R4,77456,El Vendrell,NA,22-07-2022 19:14:00,NA
R4,77456,L'Arboç,NA,22-07-2022 19:19:00,NA
R4,77456,Els Monjos,NA,22-07-2022 19:24:00,NA
R4,77456,Vilafranca del Penedès,NA,22-07-2022 19:30:00,NA
R4,77456,La Granada,NA,22-07-2022 19:34:00,NA
R4,77456,Lavern-Subirats,NA,22-07-2022 19:38:00,NA
R4,77456,Sant Sadurní d'Anoia,NA,22-07-2022 19:42:00,NA
R4,77456,Gelida,NA,22-07-2022 19:47:00,NA
R4,77456,Martorell,NA,22-07-2022 19:55:00,NA
R4,77456,Castellbisbal,NA,22-07-2022 20:01:00,NA
R4,77456,El Papiol,NA,22-07-2022 20:06:00,NA
R4,77456,Molins de Rei,NA,22-07-2022 20:10:00,NA
R4,77456,Sant Feliu de Llobregat,NA,22-07-2022 20:13:00,NA
R4,77456,Sant Joan Despí,NA,22-07-2022 20:15:00,NA
R4,77456,Cornellà,NA,22-07-2022 20:17:00,NA
R4,77456,L'Hospitalet de Llobregat,NA,22-07-2022 20:21:00,NA
R4,77456,Barcelona-Sants,NA,22-07-2022 20:28:00,NA
R4,77456,Barcelona-Plaça de Catalunya,NA,22-07-2022 20:33:00,NA
R4,77456,Barcelona-Arc de Triomf,NA,22-07-2022 20:36:00,NA
R4,77456,Barcelona-La Sagrera-Meridiana,NA,22-07-2022 20:42:00,NA
R4,77456,Barcelona-Sant Andreu Arenal,NA,22-07-2022 20:45:00,NA
R4,77456,Barcelona-Torre del Baró,NA,22-07-2022 20:48:00,NA
R4,77456,Montcada Bifurcació,NA,22-07-2022 20:50:00,NA
R4,77456,Montcada i Reixac-Manresa,NA,22-07-2022 20:53:00,NA
R4,77456,Montcada i Reixac-Santa Maria,NA,22-07-2022 20:56:00,NA
R4,77456,Cerdanyola del Vallès,NA,22-07-2022 20:58:00,NA
R4,77456,Barberà del Vallès,NA,22-07-2022 21:01:00,NA
R4,77456,Sabadell Sud,NA,22-07-2022 21:05:00,NA
R4,77456,Sabadell Centre,NA,22-07-2022 21:08:00,NA
R4,77456,Sabadell Nord,NA,22-07-2022 21:11:00,NA
R4,77456,Terrassa Est,NA,22-07-2022 21:15:00,NA
R4,77456,Terrassa,NA,22-07-2022 21:19:00,NA
R4,77456,Sant Miquel de Gonteres-Viladecavalls,NA,22-07-2022 21:23:00,NA
R4,77456,Viladecavalls,NA,22-07-2022 21:25:00,NA
R4,77456,Vacarisses-Torreblanca,NA,22-07-2022 21:31:00,NA
R4,77456,Vacarisses,NA,22-07-2022 21:34:00,NA
R4,77456,Castellbell i el Vilar-Monistrol de Mont,NA,22-07-2022 21:39:00,NA
R4,77456,Sant Vicenç de Castellet,NA,22-07-2022 21:46:00,NA
R4,77456,Manresa,NA,22-07-2022 21:55:00,NA
R3,78334,Balenyà-Tona-Seva,NA,22-07-2022 19:01:00,NA
R3,78334,Balenyà-Els Hostalets,NA,22-07-2022 19:04:00,NA
R3,78334,Centelles,NA,22-07-2022 19:07:00,NA
R3,78334,Sant Martí de Centelles,NA,22-07-2022 19:12:00,NA
R3,78334,Figaró,NA,22-07-2022 19:17:00,NA
R3,78334,La Garriga,NA,22-07-2022 19:22:00,NA
R3,78334,Les Franqueses del Vallès,NA,22-07-2022 19:28:00,NA
R3,78334,Granollers-Canovelles,NA,22-07-2022 19:31:00,NA
R3,78334,Parets del Vallès,NA,22-07-2022 19:39:00,NA
R3,78334,Mollet-Santa Rosa,NA,22-07-2022 19:42:00,NA
R3,78334,Santa Perpètua de Mogoda La Florida,NA,22-07-2022 19:45:00,NA
R3,78334,Montcada Ripollet,NA,22-07-2022 19:48:00,NA
R3,78334,Montcada Bifurcació,NA,22-07-2022 19:53:00,NA
R3,78334,Barcelona-Torre del Baró,NA,22-07-2022 19:56:00,NA
R3,78334,Barcelona-Sant Andreu Arenal,NA,22-07-2022 19:59:00,NA
R3,78334,Barcelona-La Sagrera-Meridiana,NA,22-07-2022 20:02:00,NA
R3,78334,Barcelona-Arc de Triomf,NA,22-07-2022 20:08:00,NA
R3,78334,Barcelona-Plaça de Catalunya,NA,22-07-2022 20:11:00,NA
R3,78334,Barcelona-Sants,NA,22-07-2022 20:16:00,NA
R3,78334,L'Hospitalet de Llobregat,NA,22-07-2022 20:23:00,NA
R3,78378,Puigcerdà,NA,22-07-2022 19:02:00,NA
R3,78378,Urtx-Alp,NA,22-07-2022 19:11:00,NA
R3,78378,La Molina,NA,22-07-2022 19:22:00,NA
R3,78378,Toses,NA,22-07-2022 19:29:00,NA
R3,78378,Planoles,NA,22-07-2022 19:40:00,NA
R3,78378,Ribes de Freser,NA,22-07-2022 19:49:00,NA
R3,78378,Campdevànol,NA,22-07-2022 20:01:00,NA
R3,78378,Ripoll,NA,22-07-2022 20:08:00,NA
R3,78378,Sant Quirze de Besora,NA,22-07-2022 20:27:00,NA
R3,78378,Torelló,NA,22-07-2022 20:38:00,NA
R3,78378,Manlleu,NA,22-07-2022 20:46:00,NA
R3,78378,Vic,NA,22-07-2022 20:54:00,NA
R3,78378,Centelles,NA,22-07-2022 21:07:00,NA
R3,78378,La Garriga,NA,22-07-2022 21:22:00,NA
R3,78378,Granollers-Canovelles,NA,22-07-2022 21:31:00,NA
R3,78378,Parets del Vallès,NA,22-07-2022 21:38:00,NA
R3,78378,Mollet-Santa Rosa,NA,22-07-2022 21:42:00,NA
R3,78378,Barcelona-Torre del Baró,NA,22-07-2022 21:56:00,NA
R3,78378,Barcelona-Sant Andreu Arenal,NA,22-07-2022 21:59:00,NA
R3,78378,Barcelona-La Sagrera-Meridiana,NA,22-07-2022 22:02:00,NA
R3,78378,Barcelona-Arc de Triomf,NA,22-07-2022 22:08:00,NA
R3,78378,Barcelona-Plaça de Catalunya,NA,22-07-2022 22:11:00,NA
R3,78378,Barcelona-Sants,NA,22-07-2022 22:16:00,NA
R3,78378,L'Hospitalet de Llobregat,NA,22-07-2022 22:23:00,NA
R15,30513,Barcelona-Passeig de Gràcia,NA,22-07-2022 18:58:00,NA
R15,30513,Barcelona-Sants,NA,22-07-2022 19:04:00,NA
R15,30513,Gavà,NA,22-07-2022 19:22:00,NA
R15,30513,Castelldefels,NA,22-07-2022 19:28:00,NA
R15,30513,Sitges,NA,22-07-2022 19:41:00,NA
R15,30513,Vilanova i la Geltrú,NA,22-07-2022 19:48:00,NA
R15,30513,Cubelles,NA,22-07-2022 19:53:00,NA
R15,30513,Cunit,NA,22-07-2022 19:57:00,NA
R15,30513,Segur de Calafell,NA,22-07-2022 20:00:00,NA
R15,30513,Calafell,NA,22-07-2022 20:03:00,NA
R15,30513,Sant Vicenç de Calders,NA,22-07-2022 20:09:00,NA
R15,30513,Torredembarra,NA,22-07-2022 20:26:00,NA
R15,30513,Altafulla-Tamarit,NA,22-07-2022 20:30:00,NA
R15,30513,Tarragona,NA,22-07-2022 20:41:00,NA
R15,30513,Vila-seca,NA,22-07-2022 20:48:00,NA
R15,30513,Reus,NA,22-07-2022 20:56:00,NA
R1,78175,Barcelona-Sants,NA,22-07-2022 19:04:00,NA
R1,78175,Barcelona-Plaça de Catalunya,NA,22-07-2022 19:09:00,NA
R1,78175,Barcelona-Arc de Triomf,NA,22-07-2022 19:12:00,NA
R1,78175,Barcelona-El Clot-Aragó,NA,22-07-2022 19:17:00,NA
R1,78175,Sant Adrià de Besòs,NA,22-07-2022 19:25:00,NA
R1,78175,Badalona,NA,22-07-2022 19:28:00,NA
R1,78175,Montgat,NA,22-07-2022 19:31:00,NA
R1,78175,Montgat Nord,NA,22-07-2022 19:33:00,NA
R1,78175,El Masnou,NA,22-07-2022 19:36:00,NA
R1,78175,Premià de Mar,NA,22-07-2022 19:42:00,NA
R1,78175,Vilassar de Mar,NA,22-07-2022 19:45:00,NA
R1,78175,Cabrera de Mar-Vilassar de Mar,NA,22-07-2022 19:47:00,NA
R1,78175,Mataró,NA,22-07-2022 19:52:00,NA
R1,78175,Sant Andreu de Llavaneres,NA,22-07-2022 19:56:00,NA
R1,78175,Caldes d'Estrac,NA,22-07-2022 19:59:00,NA
R1,78175,Arenys de Mar,NA,22-07-2022 20:02:00,NA
R4,77989,Barcelona-Sants,NA,22-07-2022 19:07:00,NA
R4,77989,Barcelona-Plaça de Catalunya,NA,22-07-2022 19:12:00,NA
R4,77989,Barcelona-Arc de Triomf,NA,22-07-2022 19:15:00,NA
R4,77989,Barcelona-La Sagrera-Meridiana,NA,22-07-2022 19:21:00,NA
R4,77989,Barcelona-Sant Andreu Arenal,NA,22-07-2022 19:24:00,NA
R4,77989,Barcelona-Torre del Baró,NA,22-07-2022 19:27:00,NA
R4,77989,Montcada Bifurcació,NA,22-07-2022 19:29:00,NA
R4,77989,Montcada i Reixac-Manresa,NA,22-07-2022 19:31:00,NA
R4,77989,Montcada i Reixac-Santa Maria,NA,22-07-2022 19:34:00,NA
R4,77989,Cerdanyola del Vallès,NA,22-07-2022 19:36:00,NA
R4,77989,Barberà del Vallès,NA,22-07-2022 19:39:00,NA
R4,77989,Sabadell Sud,NA,22-07-2022 19:43:00,NA
R4,77989,Sabadell Centre,NA,22-07-2022 19:46:00,NA
R4,77989,Sabadell Nord,NA,22-07-2022 19:49:00,NA
R4,77989,Terrassa Est,NA,22-07-2022 19:53:00,NA
R4,77989,Terrassa,NA,22-07-2022 19:56:00,NA
R1,78176,Caldes d'Estrac,NA,22-07-2022 19:03:00,NA
R1,78176,Sant Andreu de Llavaneres,NA,22-07-2022 19:06:00,NA
R1,78176,Mataró,NA,22-07-2022 19:11:00,NA
R1,78176,Cabrera de Mar-Vilassar de Mar,NA,22-07-2022 19:15:00,NA
R1,78176,Vilassar de Mar,NA,22-07-2022 19:17:00,NA
R1,78176,Premià de Mar,NA,22-07-2022 19:21:00,NA
R1,78176,El Masnou,NA,22-07-2022 19:27:00,NA
R1,78176,Montgat Nord,NA,22-07-2022 19:29:00,NA
R1,78176,Montgat,NA,22-07-2022 19:31:00,NA
R1,78176,Badalona,NA,22-07-2022 19:34:00,NA
R1,78176,Sant Adrià de Besòs,NA,22-07-2022 19:37:00,NA
R1,78176,Barcelona-El Clot-Aragó,NA,22-07-2022 19:46:00,NA
R1,78176,Barcelona-Arc de Triomf,NA,22-07-2022 19:50:00,NA
R1,78176,Barcelona-Plaça de Catalunya,NA,22-07-2022 19:53:00,NA
R1,78176,Barcelona-Sants,NA,22-07-2022 19:58:00,NA
R1,78176,L'Hospitalet de Llobregat,NA,22-07-2022 20:05:00,NA
R1,78074,Sant Pol de Mar,NA,22-07-2022 19:03:00,NA
R1,78074,Canet de Mar,NA,22-07-2022 19:08:00,NA
R1,78074,Arenys de Mar,NA,22-07-2022 19:11:00,NA
R1,78074,Caldes d'Estrac,NA,22-07-2022 19:13:00,NA
R1,78074,Sant Andreu de Llavaneres,NA,22-07-2022 19:16:00,NA
R1,78074,Mataró,NA,22-07-2022 19:21:00,NA
R1,78074,Cabrera de Mar-Vilassar de Mar,NA,22-07-2022 19:25:00,NA
R1,78074,Vilassar de Mar,NA,22-07-2022 19:27:00,NA
R1,78074,Premià de Mar,NA,22-07-2022 19:31:00,NA
R1,78074,El Masnou,NA,22-07-2022 19:37:00,NA
R1,78074,Montgat Nord,NA,22-07-2022 19:39:00,NA
R1,78074,Montgat,NA,22-07-2022 19:41:00,NA
R1,78074,Badalona,NA,22-07-2022 19:44:00,NA
R1,78074,Sant Adrià de Besòs,NA,22-07-2022 19:47:00,NA
R1,78074,Barcelona-El Clot-Aragó,NA,22-07-2022 19:58:00,NA
R1,78074,Barcelona-Arc de Triomf,NA,22-07-2022 20:02:00,NA
R1,78074,Barcelona-Plaça de Catalunya,NA,22-07-2022 20:05:00,NA
R1,78074,Barcelona-Sants,NA,22-07-2022 20:10:00,NA
R1,78074,L'Hospitalet de Llobregat,NA,22-07-2022 20:17:00,NA
R17,33514,Tarragona,NA,22-07-2022 18:24:00,NA
R17,33514,Altafulla-Tamarit,NA,22-07-2022 18:31:00,NA
R17,33514,Torredembarra,NA,22-07-2022 18:35:00,NA
R17,33514,Sant Vicenç de Calders,NA,22-07-2022 18:43:00,NA
R17,33514,Vilanova i la Geltrú,NA,22-07-2022 18:58:00,NA
R17,33514,Barcelona-Sants,NA,22-07-2022 19:40:00,NA
R17,33514,Barcelona-Passeig de Gràcia,NA,22-07-2022 19:45:00,NA
R17,33514,Barcelona-Estació de França,NA,22-07-2022 19:55:00,NA
R13,30528,Les Borges Blanques,NA,22-07-2022 18:04:00,NA
R13,30528,Vinaixa,NA,22-07-2022 18:17:00,NA
R13,30528,Vimbodí,NA,22-07-2022 18:25:00,NA
R13,30528,L'Espluga de Francolí,NA,22-07-2022 18:29:00,NA
R13,30528,Montblanc,NA,22-07-2022 18:34:00,NA
R13,30528,La Plana-Picamoixons,NA,22-07-2022 18:43:00,NA
R13,30528,Valls,NA,22-07-2022 18:49:00,NA
R13,30528,Roda de Mar,NA,22-07-2022 19:07:00,NA
R13,30528,Sant Vicenç de Calders,NA,22-07-2022 19:13:00,NA
R13,30528,Barcelona-Sants,NA,22-07-2022 20:10:00,NA
R13,30528,Barcelona-Passeig de Gràcia,NA,22-07-2022 20:15:00,NA
R13,30528,Barcelona-Estació de França,NA,22-07-2022 20:25:00,NA
R14,15045,Tarragona,NA,22-07-2022 18:09:00,NA
R14,15045,Vila-seca,NA,22-07-2022 18:18:00,NA
R14,15045,Reus,NA,22-07-2022 18:27:00,NA
R14,15045,La Selva del Camp,NA,22-07-2022 18:37:00,NA
R14,15045,Alcover,NA,22-07-2022 18:43:00,NA
R14,15045,La Plana-Picamoixons,NA,22-07-2022 18:49:00,NA
R14,15045,La Riba,NA,22-07-2022 18:53:00,NA
R14,15045,Vilaverd,NA,22-07-2022 18:56:00,NA
R14,15045,Montblanc,NA,22-07-2022 19:01:00,NA
R14,15045,L'Espluga de Francolí,NA,22-07-2022 19:07:00,NA
R14,15045,Vimbodí,NA,22-07-2022 19:12:00,NA
R14,15045,Vinaixa,NA,22-07-2022 19:20:00,NA
R14,15045,La Floresta,NA,22-07-2022 19:28:00,NA
R14,15045,Les Borges Blanques,NA,22-07-2022 19:33:00,NA
R14,15045,Juneda,NA,22-07-2022 19:38:00,NA
R14,15045,Puigverd de Lleida-Artesa de Lleida,NA,22-07-2022 19:44:00,NA
R14,15045,Lleida-Pirineus,NA,22-07-2022 19:55:00,NA
R14,30525,Tarragona,NA,22-07-2022 18:21:00,NA
R14,30525,Vila-seca,NA,22-07-2022 18:30:00,NA
R14,30525,Reus,NA,22-07-2022 18:39:00,NA
R14,30525,La Selva del Camp,NA,22-07-2022 18:49:00,NA
R14,30525,Alcover,NA,22-07-2022 18:58:00,NA
R14,30525,La Plana-Picamoixons,NA,22-07-2022 19:04:00,NA
R14,30525,La Riba,NA,22-07-2022 19:08:00,NA
R14,30525,Vilaverd,NA,22-07-2022 19:11:00,NA
R14,30525,Montblanc,NA,22-07-2022 19:16:00,NA
R14,30525,L'Espluga de Francolí,NA,22-07-2022 19:22:00,NA
R14,30525,Vimbodí,NA,22-07-2022 19:27:00,NA
R14,30525,Vinaixa,NA,22-07-2022 19:35:00,NA
R14,30525,La Floresta,NA,22-07-2022 19:43:00,NA
R14,30525,Les Borges Blanques,NA,22-07-2022 19:48:00,NA
R14,30525,Juneda,NA,22-07-2022 19:53:00,NA
R14,30525,Puigverd de Lleida-Artesa de Lleida,NA,22-07-2022 19:59:00,NA
R14,30525,Lleida-Pirineus,NA,22-07-2022 20:10:00,NA
R8,88624,Castellbisbal,NA,22-07-2022 18:10:00,NA
R8,88624,Rubí,NA,22-07-2022 18:35:00,NA
R8,88624,Sant Cugat del Vallès,NA,22-07-2022 18:38:00,NA
R8,88624,Cerdanyola-Universitat,NA,22-07-2022 18:42:00,NA
R8,88624,Santa Perpètua de Mogoda Riera de Caldes,NA,22-07-2022 18:47:00,NA
R8,88624,Mollet-Sant Fost,NA,22-07-2022 18:54:00,NA
R8,88624,Montmeló,NA,22-07-2022 18:57:00,NA
R8,88624,Granollers Centre,NA,22-07-2022 19:04:00,NA
R8,78656,Montmeló,NA,22-07-2022 18:37:00,NA
R8,78656,Mollet-Sant Fost,NA,22-07-2022 18:40:00,NA
R8,78656,Santa Perpètua de Mogoda Riera de Caldes,NA,22-07-2022 18:44:00,NA
R8,78656,Cerdanyola-Universitat,NA,22-07-2022 18:50:00,NA
R8,78656,Sant Cugat del Vallès,NA,22-07-2022 18:53:00,NA
R8,78656,Rubí,NA,22-07-2022 19:02:00,NA
R8,78656,Castellbisbal,NA,22-07-2022 19:12:00,NA
R8,78656,Martorell,NA,22-07-2022 19:24:00,NA
R16,30833,Tortosa,NA,22-07-2022 18:13:00,NA
R16,30840,Camp-redó,NA,22-07-2022 18:41:00,NA
R16,30840,L'Aldea-Amposta,NA,22-07-2022 18:48:00,NA
R16,30840,Camarles-Deltebre,NA,22-07-2022 18:53:00,NA
R16,30840,L'Ampolla-Perelló-Deltebre,NA,22-07-2022 18:58:00,NA
R16,30840,L'Ametlla de Mar,NA,22-07-2022 19:07:00,NA
R16,30840,L'Hospitalet de l'Infant,NA,22-07-2022 19:19:00,NA
R16,30840,Cambrils,NA,22-07-2022 19:32:00,NA
R16,30840,Vila-seca,NA,22-07-2022 19:42:00,NA
R16,30840,Tarragona,NA,22-07-2022 19:53:00,NA
R16,30840,Altafulla-Tamarit,NA,22-07-2022 20:01:00,NA
R16,30840,Torredembarra,NA,22-07-2022 20:05:00,NA
R16,30840,Sant Vicenç de Calders,NA,22-07-2022 20:14:00,NA
R16,30840,Vilanova i la Geltrú,NA,22-07-2022 20:28:00,NA
R16,30840,Barcelona-Sants,NA,22-07-2022 21:10:00,NA
R16,30840,Barcelona-Passeig de Gràcia,NA,22-07-2022 21:15:00,NA
R16,30840,Barcelona-Estació de França,NA,22-07-2022 21:25:00,NA
R15,15033,Torredembarra,NA,22-07-2022 18:35:00,NA
R15,15033,Altafulla-Tamarit,NA,22-07-2022 18:39:00,NA
R15,15033,Tarragona,NA,22-07-2022 18:47:00,NA
R15,15033,Vila-seca,NA,22-07-2022 18:55:00,NA
R15,15033,Reus,NA,22-07-2022 19:04:00,NA
R15,15033,Les Borges del Camp,NA,22-07-2022 19:15:00,NA
R15,15033,Marçà-Falset,NA,22-07-2022 19:34:00,NA
R15,15033,Capçanes,NA,22-07-2022 19:48:00,NA
R15,15033,Móra la Nova,NA,22-07-2022 20:01:00,NA
R15,15033,Ascó,NA,22-07-2022 20:14:00,NA
R15,15033,Flix,NA,22-07-2022 20:22:00,NA
R15,15033,Riba-roja d'Ebre,NA,22-07-2022 20:30:00,NA
R15,15036,Marçà-Falset,NA,22-07-2022 18:04:00,NA
R15,15036,Pradell,NA,22-07-2022 18:12:00,NA
R15,15036,Duesaigües-L'Argentera,NA,22-07-2022 18:18:00,NA
R15,15036,Riudecanyes-Botarell,NA,22-07-2022 18:24:00,NA
R15,15036,Les Borges del Camp,NA,22-07-2022 18:29:00,NA
R15,15036,Reus,NA,22-07-2022 18:36:00,NA
R15,15036,Vila-seca,NA,22-07-2022 18:49:00,NA
R15,15036,Tarragona,NA,22-07-2022 18:58:00,NA
R15,15036,Altafulla-Tamarit,NA,22-07-2022 19:06:00,NA
R15,15036,Torredembarra,NA,22-07-2022 19:10:00,NA
R15,15036,Sant Vicenç de Calders,NA,22-07-2022 19:19:00,NA
R15,15036,Vilanova i la Geltrú,NA,22-07-2022 19:32:00,NA
R15,15036,Barcelona-Sants,NA,22-07-2022 20:13:00,NA
R15,15036,Barcelona-Passeig de Gràcia,NA,22-07-2022 20:18:00,NA
R15,15036,Barcelona-Estació de França,NA,22-07-2022 20:28:00,NA
MD,15015,Capçanes,NA,22-07-2022 18:23:00,NA
MD,15015,Móra la Nova,NA,22-07-2022 18:35:00,NA
MD,15015,Ascó,NA,22-07-2022 18:48:00,NA
MD,15015,Flix,NA,22-07-2022 18:55:00,NA
MD,15015,Riba-roja d'Ebre,NA,22-07-2022 19:08:00,NA
R4,77452,El Vendrell,NA,22-07-2022 18:14:00,NA
R4,77452,L'Arboç,NA,22-07-2022 18:19:00,NA
R4,77452,Els Monjos,NA,22-07-2022 18:24:00,NA
R4,77452,Vilafranca del Penedès,NA,22-07-2022 18:30:00,NA
R4,77452,La Granada,NA,22-07-2022 18:34:00,NA
R4,77452,Lavern-Subirats,NA,22-07-2022 18:38:00,NA
R4,77452,Sant Sadurní d'Anoia,NA,22-07-2022 18:42:00,NA
R4,77452,Gelida,NA,22-07-2022 18:47:00,NA
R4,77452,Martorell,NA,22-07-2022 18:55:00,NA
R4,77452,Castellbisbal,NA,22-07-2022 19:01:00,NA
R4,77452,El Papiol,NA,22-07-2022 19:06:00,NA
R4,77452,Molins de Rei,NA,22-07-2022 19:10:00,NA
R4,77452,Sant Feliu de Llobregat,NA,22-07-2022 19:13:00,NA
R4,77452,Sant Joan Despí,NA,22-07-2022 19:15:00,NA
R4,77452,Cornellà,NA,22-07-2022 19:17:00,NA
R4,77452,L'Hospitalet de Llobregat,NA,22-07-2022 19:21:00,NA
R4,77452,Barcelona-Sants,NA,22-07-2022 19:28:00,NA
R4,77452,Barcelona-Plaça de Catalunya,NA,22-07-2022 19:33:00,NA
R4,77452,Barcelona-Arc de Triomf,NA,22-07-2022 19:36:00,NA
R4,77452,Barcelona-La Sagrera-Meridiana,NA,22-07-2022 19:42:00,NA
R4,77452,Barcelona-Sant Andreu Arenal,NA,22-07-2022 19:45:00,NA
R4,77452,Barcelona-Torre del Baró,NA,22-07-2022 19:48:00,NA
R4,77452,Montcada Bifurcació,NA,22-07-2022 19:50:00,NA
R4,77452,Montcada i Reixac-Manresa,NA,22-07-2022 19:53:00,NA
R4,77452,Montcada i Reixac-Santa Maria,NA,22-07-2022 19:56:00,NA
R4,77452,Cerdanyola del Vallès,NA,22-07-2022 19:58:00,NA
R4,77452,Barberà del Vallès,NA,22-07-2022 20:01:00,NA
R4,77452,Sabadell Sud,NA,22-07-2022 20:05:00,NA
R4,77452,Sabadell Centre,NA,22-07-2022 20:08:00,NA
R4,77452,Sabadell Nord,NA,22-07-2022 20:11:00,NA
R4,77452,Terrassa Est,NA,22-07-2022 20:15:00,NA
R4,77452,Terrassa,NA,22-07-2022 20:19:00,NA
R4,77452,Sant Miquel de Gonteres-Viladecavalls,NA,22-07-2022 20:23:00,NA
R4,77452,Viladecavalls,NA,22-07-2022 20:25:00,NA
R4,77452,Vacarisses-Torreblanca,NA,22-07-2022 20:31:00,NA
R4,77452,Vacarisses,NA,22-07-2022 20:34:00,NA
R4,77452,Castellbell i el Vilar-Monistrol de Mont,NA,22-07-2022 20:39:00,NA
R4,77452,Sant Vicenç de Castellet,NA,22-07-2022 20:46:00,NA
R4,77452,Manresa,NA,22-07-2022 20:55:00,NA
R16,30836,Altafulla-Tamarit,NA,22-07-2022 18:03:00,NA
R16,30836,Sant Vicenç de Calders,NA,22-07-2022 18:16:00,NA
R16,30836,Barcelona-Sants,NA,22-07-2022 19:12:00,NA
R16,30836,Barcelona-Passeig de Gràcia,NA,22-07-2022 19:17:00,NA
R16,30836,Barcelona-Estació de França,NA,22-07-2022 19:27:00,NA
R2,25550,Calafell,NA,22-07-2022 18:35:00,NA
R2,25550,Segur de Calafell,NA,22-07-2022 18:38:00,NA
R2,25550,Cunit,NA,22-07-2022 18:41:00,NA
R2,25550,Cubelles,NA,22-07-2022 18:45:00,NA
R2,25550,Vilanova i la Geltrú,NA,22-07-2022 18:50:00,NA
R2,25550,Sitges,NA,22-07-2022 18:57:00,NA
R2,25550,Castelldefels,NA,22-07-2022 19:13:00,NA
R2,25550,Gavà,NA,22-07-2022 19:17:00,NA
R2,25550,Barcelona-Sants,NA,22-07-2022 19:36:00,NA
R2,25550,Barcelona-Passeig de Gràcia,NA,22-07-2022 19:41:00,NA
R2,25550,Barcelona-Estació de França,NA,22-07-2022 19:51:00,NA
R16,30837,Torredembarra,NA,22-07-2022 19:05:00,NA
R16,30837,Altafulla-Tamarit,NA,22-07-2022 19:09:00,NA
R16,30837,Tarragona,NA,22-07-2022 19:19:00,NA
R16,30837,Vila-seca,NA,22-07-2022 19:28:00,NA
R16,30837,Cambrils,NA,22-07-2022 19:40:00,NA
R16,30837,L'Hospitalet de l'Infant,NA,22-07-2022 19:51:00,NA
R16,30837,L'Ametlla de Mar,NA,22-07-2022 20:03:00,NA
R16,30837,L'Ampolla-Perelló-Deltebre,NA,22-07-2022 20:12:00,NA
R16,30837,Camarles-Deltebre,NA,22-07-2022 20:18:00,NA
R16,30837,L'Aldea-Amposta,NA,22-07-2022 20:25:00,NA
R16,30837,Tortosa,NA,22-07-2022 20:36:00,NA
R2,25552,Calafell,NA,22-07-2022 19:05:00,NA
R2,25552,Segur de Calafell,NA,22-07-2022 19:08:00,NA
R2,25552,Cunit,NA,22-07-2022 19:11:00,NA
R2,25552,Cubelles,NA,22-07-2022 19:15:00,NA
R2,25552,Vilanova i la Geltrú,NA,22-07-2022 19:20:00,NA
R2,25552,Sitges,NA,22-07-2022 19:27:00,NA
R2,25552,Castelldefels,NA,22-07-2022 19:43:00,NA
R2,25552,Gavà,NA,22-07-2022 19:47:00,NA
R2,25552,Barcelona-Sants,NA,22-07-2022 20:06:00,NA
R2,25552,Barcelona-Passeig de Gràcia,NA,22-07-2022 20:11:00,NA
R2,25552,Barcelona-Estació de França,NA,22-07-2022 20:21:00,NA
